PMID,Diagnostic criteria,Prevalence or Incidence,"Type (Any, early to intermediate, late-wet, late-dry)",Sex,Age,End hypothesized 95,age_start,age_end,Region,Nation,Ethnicity,First authors,Period,year_start,year_end,Sample size,Patients with AMD,proportion,standard error,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
10366071.0,Wisconsin Age-Related Maculopathy Grading System,Prevalence,Late,,40+,40-95,40.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,7888.0,45.0,0.005704868154158215,0.0008480022635186743,,,,
,,,Late,Male ,40+,40-95,40.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,3803.0,18.0,0.00473310544307126,0.0011129603853400718,,,,
,,,Late,Female,40+,40-95,40.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,4085.0,27.0,0.006609547123623011,0.0012677972696284144,,,,
,,,Late,,40-59,40-59,40.0,59.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,3920.0,1.0,0.00025510204081632655,0.00025506950021528637,,,,
,,,Late,Male ,40-59,40-59,40.0,59.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1840.0,0.0,0.0,0.0,,,,
,,,Late,Female,40-59,40-59,40.0,59.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2080.0,1.0,0.0004807692307692308,0.00048065364734869537,,,,
,,,Late,,60+,60-95,60.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,3968.0,44.0,0.011088709677419355,0.001662391625371761,,,,
,,,Late,Male ,60+,60-95,60.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1963.0,18.0,0.009169638308711156,0.0021513724655393075,,,,
,,,Late,Female,60+,60-95,60.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2005.0,26.0,0.012967581047381545,0.002526608807160206,,,,
,,,Late,,40+,40-95,40.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,4054.0,39.0,0.009620128268376911,0.0015330257926810557,,,,
,,,Late,Male ,40+,40-95,40.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1922.0,15.0,0.007804370447450572,0.0020072011681265484,,,,
,,,Late,Female,40+,40-95,40.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2132.0,24.0,0.01125703564727955,0.002284862782357068,,,,
,,,Late,,40-59,40-59,40.0,59.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1697.0,1.0,0.0005892751915144372,0.0005891015433033545,,,,
,,,Late,Male ,40-59,40-59,40.0,59.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,790.0,0.0,0.0,0.0,,,,
,,,Late,Female,40-59,40-59,40.0,59.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,907.0,1.0,0.0011025358324145535,0.0011019278721629692,,,,
,,,Late,,60-74,60-74,60.0,74.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1412.0,8.0,0.0056657223796034,0.0019974526925229854,,,,
,,,Late,Male ,60-74,60-74,60.0,74.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,698.0,3.0,0.004297994269340974,0.002476109781174188,,,,
,,,Late,Female,60-74,60-74,60.0,74.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,714.0,5.0,0.0070028011204481795,0.0031207630990849216,,,,
,,,Late,,75+,75-95,75.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,945.0,30.0,0.031746031746031744,0.005703263821384091,,,,
,,,Late,Male ,75+,75-95,75.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,434.0,12.0,0.027649769585253458,0.00787067997623658,,,,
,,,Late,Female,75+,75-95,75.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,511.0,18.0,0.03522504892367906,0.008155082558155956,,,,
,,,Late,,40+,40-95,40.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1996.0,4.0,0.002004008016032064,0.0010009994924672595,,,,
,,,Late,Male ,40+,40-95,40.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,939.0,2.0,0.002129925452609159,0.0015044799518901858,,,,
,,,Late,Female,40+,40-95,40.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1057.0,2.0,0.001892147587511826,0.0013366839909967644,,,,
,,,Late,,40-59,40-59,40.0,59.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1187.0,0.0,0.0,0.0,,,,
,,,Late,Male ,40-59,40-59,40.0,59.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,537.0,0.0,0.0,0.0,,,,
,,,Late,Female,40-59,40-59,40.0,59.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,650.0,0.0,0.0,0.0,,,,
,,,Late,,60+,60-95,60.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,809.0,4.0,0.004944375772558714,0.0024660685999485046,,,,
,,,Late,Male ,60+,60-95,60.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,402.0,2.0,0.004975124378109453,0.0035091821684507377,,,,
,,,Late,Female,60+,60-95,60.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,407.0,2.0,0.004914004914004914,0.0034661782726036192,,,,
,,,Late,,40+,40-95,40.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1838.0,2.0,0.001088139281828074,0.0007690119272481765,,,,
,,,Late,Male ,40+,40-95,40.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,942.0,1.0,0.0010615711252653928,0.0010610075090189924,,,,
,,,Late,Female,40+,40-95,40.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,896.0,1.0,0.0011160714285714285,0.0011154484469830773,,,,
,,,Late,,40-59,40-59,40.0,59.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1036.0,0.0,0.0,0.0,,,,
,,,Late,Male ,40-59,40-59,40.0,59.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,513.0,0.0,0.0,0.0,,,,
,,,Late,Female,40-59,40-59,40.0,59.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,523.0,0.0,0.0,0.0,,,,
,,,Late,,60+,60-95,60.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,802.0,2.0,0.0024937655860349127,0.0017611584826594732,,,,
,,,Late,Male ,60+,60-95,60.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,429.0,1.0,0.002331002331002331,0.0023282839600122516,,,,
,,,Late,Female,60+,60-95,60.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,373.0,1.0,0.002680965147453083,0.002677368948453443,,,,
,,,Late-wet,,40+,40-95,40.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,8240.0,17.0,0.002063106796116505,0.000499860464324009,,,,
,,,Late-wet,Male ,40+,40-95,40.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,3975.0,5.0,0.0012578616352201257,0.0005621789189729115,,,,
,,,Late-wet,Female,40+,40-95,40.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,4295.0,12.0,0.0027939464493597207,0.0008054153604300853,,,,
,,,Late-wet,,40-59,40-59,40.0,59.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,3970.0,0.0,0.0,0.0,,,,
,,,Late-wet,Male ,40-59,40-59,40.0,59.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1862.0,0.0,0.0,0.0,,,,
,,,Late-wet,Female,40-59,40-59,40.0,59.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2108.0,0.0,0.0,0.0,,,,
,,,Late-wet,,60+,60-95,60.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,4270.0,17.0,0.003981264637002342,0.0009636744386089212,,,,
,,,Late-wet,Male ,60+,60-95,60.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2113.0,5.0,0.00236630383341221,0.001056990441293754,,,,
,,,Late-wet,Female,60+,60-95,60.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2187.0,12.0,0.0054869684499314125,0.0015795998328657242,,,,
,,,Late-wet,,40+,40-95,40.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,4267.0,13.0,0.0030466369814858216,0.0008436969024636903,,,,
,,,Late-wet,Male ,40+,40-95,40.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2019.0,4.0,0.001981178801386825,0.0009896076468340832,,,,
,,,Late-wet,Female,40+,40-95,40.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2248.0,9.0,0.00400355871886121,0.0013318454800616344,,,,
,,,Late-wet,,40-59,40-59,40.0,59.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1710.0,0.0,0.0,0.0,,,,
,,,Late-wet,Male ,40-59,40-59,40.0,59.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,797.0,0.0,0.0,0.0,,,,
,,,Late-wet,Female,40-59,40-59,40.0,59.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,913.0,0.0,0.0,0.0,,,,
,,,Late-wet,,60-74,60-74,60.0,74.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1489.0,5.0,0.0033579583613163196,0.0014992011476902354,,,,
,,,Late-wet,Male ,60-74,60-74,60.0,74.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,732.0,2.0,0.00273224043715847,0.001929344610879583,,,,
,,,Late-wet,Female,60-74,60-74,60.0,74.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,757.0,3.0,0.003963011889035667,0.0022835077034483804,,,,
,,,Late-wet,,75+,75-95,75.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1068.0,8.0,0.00749063670411985,0.0026384024834524324,,,,
,,,Late-wet,Male ,75+,75-95,75.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,490.0,2.0,0.004081632653061225,0.0028802540023856486,,,,
,,,Late-wet,Female,75+,75-95,75.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,578.0,6.0,0.010380622837370242,0.004215818273398734,,,,
,,,Late-wet,,40+,40-95,40.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2048.0,2.0,0.0009765625,0.0006901967088561182,,,,
,,,Late-wet,Male ,40+,40-95,40.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,974.0,0.0,0.0,0.0,,,,
,,,Late-wet,Female,40+,40-95,40.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1104.0,2.0,0.0018115942028985507,0.0012798297021219237,,,,
,,,Late-wet,,40-59,40-59,40.0,59.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1207.0,0.0,0.0,0.0,,,,
,,,Late-wet,Male ,40-59,40-59,40.0,59.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,544.0,0.0,0.0,0.0,,,,
,,,Late-wet,Female,40-59,40-59,40.0,59.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,663.0,0.0,0.0,0.0,,,,
,,,Late-wet,,60+,60-95,60.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,841.0,2.0,0.0023781212841854932,0.00167958498899209,,,,
,,,Late-wet,Male ,60+,60-95,60.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,430.0,0.0,0.0,0.0,,,,
,,,Late-wet,Female,60+,60-95,60.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,441.0,2.0,0.0045351473922902496,0.0031995534801919994,,,,
,,,Late-wet,,40+,40-95,40.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1925.0,2.0,0.001038961038961039,0.0007342746571729986,,,,
,,,Late-wet,Male ,40+,40-95,40.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,982.0,1.0,0.0010183299389002036,0.0010178113089002287,,,,
,,,Late-wet,Female,40+,40-95,40.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,943.0,1.0,0.0010604453870625664,0.0010598829657092626,,,,
,,,Late-wet,,40-59,40-59,40.0,59.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1053.0,0.0,0.0,0.0,,,,
,,,Late-wet,Male ,40-59,40-59,40.0,59.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,521.0,0.0,0.0,0.0,,,,
,,,Late-wet,Female,40-59,40-59,40.0,59.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,532.0,0.0,0.0,0.0,,,,
,,,Late-wet,,60+,60-95,60.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,872.0,2.0,0.0022935779816513763,0.001619943608746929,,,,
,,,Late-wet,Male ,60+,60-95,60.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,461.0,1.0,0.0021691973969631237,0.0021668434110315568,,,,
,,,Late-wet,Female,60+,60-95,60.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,411.0,1.0,0.0024330900243309003,0.002430128258139532,,,,
,,,Late-dry,,40+,40-95,40.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,8240.0,31.0,0.003762135922330097,0.0006744273240975055,,,,
,,,Late-dry,Male ,40+,40-95,40.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,3975.0,16.0,0.004025157232704402,0.0010042620297469928,,,,
,,,Late-dry,Female,40+,40-95,40.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,4295.0,15.0,0.0034924330616996507,0.0009001663244332045,,,,
,,,Late-dry,,40-59,40-59,40.0,59.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,3970.0,0.0,0.0,0.0,,,,
,,,Late-dry,Male ,40-59,40-59,40.0,59.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1862.0,0.0,0.0,0.0,,,,
,,,Late-dry,Female,40-59,40-59,40.0,59.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2108.0,0.0,0.0,0.0,,,,
,,,Late-dry,,60+,60-95,60.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,4270.0,31.0,0.007259953161592506,0.0012991842370861824,,,,
,,,Late-dry,Male ,60+,60-95,60.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2113.0,16.0,0.007572172266919072,0.001885862223147374,,,,
,,,Late-dry,Female,60+,60-95,60.0,95.0,North America,US,NR,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2187.0,15.0,0.006858710562414266,0.0017648279185236704,,,,
,,,Late-dry,,40+,40-95,40.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,4267.0,28.0,0.0065619873447386925,0.0012360235904328204,,,,
,,,Late-dry,Male ,40+,40-95,40.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2019.0,14.0,0.006934125804853888,0.0018467866560689535,,,,
,,,Late-dry,Female,40+,40-95,40.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2248.0,14.0,0.006227758007117438,0.0016592473850905458,,,,
,,,Late-dry,,40-59,40-59,40.0,59.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1710.0,0.0,0.0,0.0,,,,
,,,Late-dry,Male ,40-59,40-59,40.0,59.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,797.0,0.0,0.0,0.0,,,,
,,,Late-dry,Female,40-59,40-59,40.0,59.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,913.0,0.0,0.0,0.0,,,,
,,,Late-dry,,60-74,60-74,60.0,74.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1489.0,6.0,0.004029550033579583,0.0016417391473298657,,,,
,,,Late-dry,Male ,60-74,60-74,60.0,74.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,732.0,4.0,0.00546448087431694,0.002724765073116663,,,,
,,,Late-dry,Female,60-74,60-74,60.0,74.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,757.0,2.0,0.002642007926023778,0.001865712212790216,,,,
,,,Late-dry,,75+,75-95,75.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1068.0,22.0,0.020599250936329586,0.004346306042445582,,,,
,,,Late-dry,Male ,75+,75-95,75.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,490.0,10.0,0.02040816326530612,0.006387435072946543,,,,
,,,Late-dry,Female,75+,75-95,75.0,95.0,North America,US,European ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,578.0,12.0,0.020761245674740483,0.005930715361015048,,,,
,,,Late-dry,,40+,40-95,40.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,2048.0,2.0,0.0009765625,0.0006901967088561182,,,,
,,,Late-dry,Male ,40+,40-95,40.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,974.0,2.0,0.002053388090349076,0.0014504731535955166,,,,
,,,Late-dry,Female,40+,40-95,40.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1104.0,0.0,0.0,0.0,,,,
,,,Late-dry,,40-59,40-59,40.0,59.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1207.0,0.0,0.0,0.0,,,,
,,,Late-dry,Male ,40-59,40-59,40.0,59.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,544.0,0.0,0.0,0.0,,,,
,,,Late-dry,Female,40-59,40-59,40.0,59.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,663.0,0.0,0.0,0.0,,,,
,,,Late-dry,,60+,60-95,60.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,841.0,2.0,0.0023781212841854932,0.00167958498899209,,,,
,,,Late-dry,Male ,60+,60-95,60.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,430.0,2.0,0.004651162790697674,0.0032812113033437724,,,,
,,,Late-dry,Female,60+,60-95,60.0,95.0,North America,US,African ancestry,"Klein R et al, 1999",1988-1991,1988.0,1991.0,441.0,0.0,0.0,0.0,,,,
,,,Late-dry,,40+,40-95,40.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1925.0,1.0,0.0005194805194805195,0.0005193455719475293,,,,
,,,Late-dry,Male ,40+,40-95,40.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,982.0,0.0,0.0,0.0,,,,
,,,Late-dry,Female,40+,40-95,40.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,943.0,1.0,0.0010604453870625664,0.0010598829657092626,,,,
,,,Late-dry,,40-59,40-59,40.0,59.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,1053.0,0.0,0.0,0.0,,,,
,,,Late-dry,Male ,40-59,40-59,40.0,59.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,521.0,0.0,0.0,0.0,,,,
,,,Late-dry,Female,40-59,40-59,40.0,59.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,532.0,0.0,0.0,0.0,,,,
,,,Late-dry,,60+,60-95,60.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,872.0,1.0,0.0011467889908256881,0.0011461312397014164,,,,
,,,Late-dry,Male ,60+,60-95,60.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,461.0,0.0,0.0,0.0,,,,
,,,Late-dry,Female,60+,60-95,60.0,95.0,North America,US,Hispanic,"Klein R et al, 1999",1988-1991,1988.0,1991.0,411.0,1.0,0.0024330900243309003,0.002430128258139532,,,,
10919916.0,Wisconsin Age-Related Maculopathy Grading System,Prevalence,Any,,40+,40-95,40.0,95.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,5147.0,778.0,0.15115601321157957,0.004992862068030613,,,,
,,,Any,Male ,40+,40-95,40.0,95.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,2297.0,276.0,0.12015672616456247,0.006784161922575128,,,,
,,,Any,Female,40+,40-95,40.0,95.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,2850.0,502.0,0.17614035087719299,0.007135651230316692,,,,
,,,Any,,40-49,40-49,40.0,49.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,1263.0,39.0,0.030878859857482184,0.004867634791669419,,,,
,,,Any,Male ,40-49,40-49,40.0,49.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,558.0,17.0,0.03046594982078853,0.00727564993245387,,,,
,,,Any,Female,40-49,40-49,40.0,49.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,705.0,22.0,0.031205673758865248,0.006548442474567837,,,,
,,,Any,,50-59,50-59,50.0,59.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,1340.0,92.0,0.06865671641791045,0.006907867659665214,,,,
,,,Any,Male ,50-59,50-59,50.0,59.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,628.0,28.0,0.044585987261146494,0.008235977950692438,,,,
,,,Any,Female,50-59,50-59,50.0,59.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,712.0,64.0,0.0898876404494382,0.010719079685457572,,,,
,,,Any,,60-69,60-69,60.0,69.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,1211.0,172.0,0.14203137902559868,0.01003126682521456,,,,
,,,Any,Male ,60-69,60-69,60.0,69.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,591.0,77.0,0.13028764805414553,0.013846681437572395,,,,
,,,Any,Female,60-69,60-69,60.0,69.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,620.0,95.0,0.1532258064516129,0.014466181847332974,,,,
,,,Any,,70-79,70-79,70.0,79.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,811.0,186.0,0.22934648581997533,0.014762679778972294,,,,
,,,Any,Male ,70-79,70-79,70.0,79.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,384.0,94.0,0.24479166666666666,0.021941488632958937,,,,
,,,Any,Female,70-79,70-79,70.0,79.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,427.0,92.0,0.2154566744730679,0.019896400054389134,,,,
,,,Any,,80-89,80-89,80.0,89.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,403.0,197.0,0.48883374689826303,0.02490056228209388,,,,
,,,Any,Male ,80-89,80-89,80.0,89.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,118.0,46.0,0.3898305084745763,0.04489749937706787,,,,
,,,Any,Female,80-89,80-89,80.0,89.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,285.0,151.0,0.5298245614035088,0.02956470723963324,,,,
,,,Any,,90+,90-95,90.0,95.0,Oceania,Austrailia,NR,"VanNewkirk MR et al, 2000",1992-1996,1992.0,1996.0,119.0,92.0,0.773109243697479,0.03839329215386054,,,,
